"","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Churn_Yes","Techie_Yes","Port_modem_Yes","Tablet_Yes","InternetService_Fiber_Optic","InternetService_None","Phone_Yes","Multiple_Yes","OnlineSecurity_Yes","OnlineBackup_Yes","DeviceProtection_Yes","TechSupport_Yes","StreamingTV_Yes","StreamingMovies_Yes","PaperlessBilling_Yes","PaymentMethod_Credit_Card_(automatic)","PaymentMethod_Electronic_Check","PaymentMethod_Mailed_Check"
"4541",7.296658,11,2,0,43.46156,182.4833,3,4,3,4,5,2,4,3,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
"4542",4.545091,12,2,1,54.63591,192.4885,2,3,3,3,4,3,1,2,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
"4543",10.96178,11,2,0,50.3835,164.9785,3,3,3,5,4,3,2,2,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1
"4544",13.3254,17,4,0,45.88967,104.9643,4,4,3,4,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"4545",13.08501,16,1,0,66.2073,220.1615,3,4,3,5,3,4,2,3,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
"4546",7.645854,8,1,1,57.4079,210.1051,4,3,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
"4547",8.968022,11,1,0,40.96005,155.0084,4,3,3,5,5,3,4,3,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"4548",8.318438,13,3,0,59.48183,162.447,4,3,4,4,2,5,5,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
"4549",12.49717,13,1,2,69.53236,144.9607,6,5,4,2,7,4,4,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
"4550",11.67884,14,1,0,39.22782,202.65,2,2,4,4,3,4,4,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
"4551",10.08809,18,2,1,41.75833,192.4705,3,3,3,4,4,3,2,4,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"4552",13.63887,10,3,0,56.64692,157.4836,3,3,2,4,5,2,1,4,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
"4553",12.54155,13,0,2,70.01227,114.9509,4,3,4,3,4,4,5,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"4554",9.411341,11,0,0,69.24438,140.0049,2,3,2,4,4,4,3,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
"4555",10.21764,11,0,0,48.50031,194.9581,3,3,3,3,3,2,2,4,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
"4556",10.74516,10,2,1,53.15277,220.1185,6,4,4,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
"4557",8.563528,15,1,0,59.35209,117.4392,2,2,2,4,3,4,4,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"4558",8.619676,10,0,0,55.22442,94.97283,5,5,5,4,4,6,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"4559",6.275178,14,2,0,56.43572,79.97886,3,2,2,5,2,4,3,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"4560",9.380632,11,1,0,61.70044,237.6549,2,3,4,3,2,4,3,3,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"4561",12.09357,9,1,0,69.38376,152.4555,4,4,5,3,3,3,3,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
"4562",12.83245,13,0,0,45.91919,169.9378,4,4,4,2,3,3,3,3,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"4563",6.307844,17,1,0,70.99616,114.9658,3,4,2,4,4,4,4,6,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
"4564",4.876124,9,2,0,38.92029,184.9785,2,3,3,4,3,3,4,2,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
"4565",14.48531,19,1,1,63.04815,200.1465,5,4,5,1,5,2,4,4,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0
"4566",11.50669,11,0,0,64.33856,172.4848,3,4,3,2,6,2,3,5,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
"4567",5.818841,14,0,1,62.23314,149.9447,3,2,3,4,3,3,3,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"4568",8.342814,8,1,0,59.14986,169.9671,2,4,3,3,4,3,3,2,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
"4569",2.269867,13,1,0,50.76631,162.5005,2,4,2,5,2,5,5,3,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"4570",9.154572,14,0,0,36.98095,220.1323,2,2,3,2,4,1,2,3,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
"4571",11.07482,12,0,1,54.8376,162.4937,2,3,4,3,4,2,1,2,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0
"4572",11.36276,17,0,0,45.96907,124.9935,2,3,3,5,3,3,5,5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
"4573",15.991,12,1,1,64.15463,137.4836,4,4,5,3,5,4,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"4574",10.31058,13,3,0,53.86603,242.6326,3,3,4,2,5,3,1,4,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
"4575",6.584119,16,0,0,63.96033,162.4689,4,3,3,3,3,3,4,3,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"4576",9.256176,17,2,0,58.34548,154.9919,4,4,3,3,3,3,2,5,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1
"4577",18.1762,8,0,0,59.46147,192.4705,2,1,3,4,4,1,2,3,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
"4578",14.89582,8,1,0,70.59181,164.9853,3,3,3,4,5,2,2,3,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0
"4579",11.06332,14,1,0,51.53345,220.1185,4,3,4,5,2,4,4,3,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
"4580",8.238358,14,0,1,65.63056,132.4798,5,4,4,5,3,6,4,5,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
"4581",12.23929,15,0,1,48.76309,129.9926,3,3,2,4,1,3,3,4,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
"4582",11.51296,17,1,0,68.03642,117.4392,4,3,4,3,5,3,3,3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"4583",12.32696,13,1,0,69.36684,165.0113,3,3,4,4,3,5,5,4,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1
"4584",10.56199,14,2,0,55.75197,235.1417,4,4,4,4,5,5,4,6,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
"4585",14.25864,10,0,0,63.70616,182.4653,5,4,3,6,3,4,6,5,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1
"4586",11.44246,9,1,1,43.69814,235.1555,5,5,3,4,2,5,5,4,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0
"4587",9.897425,19,1,0,55.89461,192.4885,3,4,4,3,3,4,3,3,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
"4588",11.84221,15,1,0,55.18746,147.4564,2,2,5,1,4,3,2,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"4589",10.03188,12,1,2,68.41538,117.4392,5,5,5,4,2,5,3,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"4590",10.44139,13,2,0,59.64391,217.484,4,4,3,3,3,4,2,3,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"4591",7.908562,11,2,1,70.17136,137.4872,2,2,2,5,4,2,3,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
"4592",13.85993,15,2,0,62.99453,245.1457,4,4,3,3,4,5,4,5,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"4593",10.42544,11,0,0,69.06894,184.9785,3,2,2,4,4,5,3,2,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"4594",15.28653,11,2,1,68.45528,240.1149,3,4,4,4,4,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
"4595",10.93998,10,2,1,64.48112,149.9447,4,3,4,4,3,4,4,5,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"4596",12.66535,9,0,1,71.24754,139.9979,4,4,3,2,4,2,5,5,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1
"4597",10.47784,12,0,1,38.58318,147.5031,5,4,4,3,5,4,3,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
"4598",8.799224,15,0,1,70.63479,169.9671,3,3,2,5,2,5,5,3,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
"4599",2.61208,16,1,0,61.36647,195.0062,4,2,3,4,4,3,4,4,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"4600",4.48479,12,0,0,71.80608,219.9902,4,5,5,4,3,5,4,3,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1
"4601",10.75517,14,3,0,67.60425,117.4858,4,4,3,3,5,4,5,3,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
"4602",8.575295,6,0,0,60.42738,162.4818,2,2,2,4,1,3,3,3,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
"4603",7.88648,13,3,0,71.99132,222.6326,4,4,3,5,3,5,4,5,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0
"4604",16.4764,13,2,1,52.26662,184.9496,4,4,3,4,3,3,4,4,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"4605",7.83842,11,0,0,50.44094,182.4433,4,4,4,2,2,4,5,4,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0
"4606",12.44411,6,2,0,66.10035,217.484,5,5,5,3,3,4,5,5,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
"4607",11.08114,13,0,1,46.03183,119.9568,3,3,2,4,4,4,3,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"4608",15.25427,17,0,1,61.35418,140.0049,5,4,5,5,2,4,5,2,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0
"4609",11.9755,13,0,0,71.99418,192.4705,3,3,3,3,4,3,4,6,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0
"4610",9.073224,10,0,0,70.99524,202.4433,3,2,2,3,4,3,1,4,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"4611",8.849924,10,0,0,51.58987,194.9699,4,4,4,4,3,3,3,4,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
"4612",5.604732,8,2,1,55.02676,265.1283,4,4,3,2,4,3,3,4,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
"4613",10.74978,15,1,2,50.60009,159.965,2,2,2,5,2,3,3,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"4614",9.914814,10,0,1,48.60336,212.6228,4,3,4,3,5,5,3,5,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
"4615",1.45088,9,1,0,60.1745,184.9939,3,3,5,2,4,4,1,5,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
"4616",9.168674,10,0,0,54.65479,117.4858,3,4,4,4,3,4,3,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
"4617",8.191336,12,2,0,70.50947,124.9643,3,3,3,2,4,5,4,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
"4618",10.18947,17,1,0,65.91489,242.6573,2,3,3,3,3,2,2,4,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0
"4619",9.012997,17,1,0,63.8887,139.9512,2,4,4,4,3,3,4,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"4620",11.18575,14,0,0,64.86438,184.9797,4,4,5,2,4,3,2,4,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0
"4621",14.20099,15,0,1,48.70941,207.6094,5,4,5,4,2,5,5,4,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
"4622",8.873568,18,0,0,55.49261,230.1344,4,5,5,3,3,4,3,5,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0
"4623",9.570437,17,0,1,62.59584,184.9785,5,4,5,4,3,4,5,3,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
"4624",14.05877,13,3,0,68.79248,182.447,4,3,4,3,4,4,3,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
"4625",8.232258,11,1,0,56.0677,245.147,2,1,2,3,4,2,2,3,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
"4626",11.36648,12,2,0,66.85966,127.4586,3,3,2,5,2,4,4,5,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1
"4627",10.25356,11,1,1,68.70194,147.4601,2,2,1,6,3,5,2,4,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"4628",8.069085,12,1,1,64.9377,149.9447,4,4,2,4,4,5,4,5,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"4629",13.59404,9,1,0,67.25716,179.9476,1,3,2,2,4,1,2,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
"4630",3.605531,12,1,1,68.11166,207.4754,5,4,3,4,4,4,3,4,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
"4631",10.34783,8,1,0,59.56187,137.4684,3,3,2,3,4,3,2,3,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
"4632",9.457734,12,1,0,68.6504,235.1591,4,3,4,5,3,4,4,4,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
"4633",16.62973,11,1,0,68.34963,172.4567,3,4,4,4,3,5,4,5,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
"4634",10.98742,14,0,0,45.75297,277.6513,4,3,5,3,4,4,3,4,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1
"4635",9.411526,9,1,0,70.56361,137.4836,3,3,4,3,4,3,4,5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"4636",7.006661,9,2,1,71.3386,117.4835,3,3,3,3,5,3,3,4,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"4637",10.3045,10,0,0,67.39326,174.9768,3,3,4,4,4,3,3,2,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
"4638",7.581553,13,1,2,65.38821,219.9902,5,5,6,3,3,3,4,2,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
"4639",8.286499,5,0,0,52.69236,112.4551,2,2,3,4,2,3,4,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"4640",9.643831,8,4,0,68.02064,147.4564,4,3,4,4,3,3,3,5,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"4641",15.17134,11,0,0,64.5943,235.1555,3,4,4,3,3,2,4,5,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0
"4642",5.089983,15,1,0,62.84343,94.97283,6,6,5,5,2,6,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"4643",5.606608,13,1,0,66.74968,169.9378,4,4,4,2,4,4,3,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"4644",7.617914,13,0,2,58.47534,175.0211,4,4,3,4,4,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
"4645",8.396047,11,2,0,49.11866,152.4624,4,3,4,3,6,4,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
"4646",4.53814,19,2,1,65.44262,172.4441,3,2,3,4,2,5,5,3,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"4647",6.214598,9,1,1,43.73697,212.6415,3,3,3,4,4,5,3,4,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
"4648",7.505205,15,0,0,65.36252,197.5169,4,4,3,2,5,3,2,3,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
"4649",9.316164,11,3,0,61.45615,162.4653,5,4,4,3,6,6,5,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
"4650",8.8901,11,0,1,59.00593,214.9525,4,5,4,3,4,4,3,5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
"4651",9.354732,15,0,1,70.68543,152.466,4,4,3,5,3,5,4,3,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
"4652",10.81518,16,1,0,66.82313,137.4978,4,5,5,3,4,5,5,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"4653",8.268789,9,2,0,59.30543,137.4684,5,5,4,6,1,5,6,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
"4654",14.43295,14,1,0,62.59775,92.45514,3,3,3,3,4,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"4655",5.834138,13,0,0,65.06621,184.9785,3,4,4,4,1,6,6,5,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
"4656",11.36428,9,0,1,48.73343,174.9744,3,3,4,3,3,3,3,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
"4657",8.813439,15,0,0,71.59338,207.6094,4,5,3,1,5,3,3,4,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"4658",13.26881,17,0,0,48.28595,184.9785,3,3,2,3,3,3,3,4,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
"4659",7.026948,12,0,1,45.51779,114.9509,5,3,4,4,3,2,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"4660",11.64938,12,0,0,70.14609,167.4564,3,2,2,3,4,3,4,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
"4661",9.46119,11,0,1,71.2039,245.175,4,3,3,4,3,3,4,5,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
"4662",14.64928,18,2,0,67.10152,252.6378,2,2,3,3,3,2,3,3,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0
"4663",9.365159,10,3,0,63.82538,144.9607,3,3,3,4,3,3,4,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
"4664",7.405174,16,2,0,65.34077,202.4433,4,6,3,5,4,4,4,4,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
"4665",10.67876,10,1,1,71.11137,162.4608,3,2,2,2,4,2,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0
"4666",6.661702,6,1,2,68.52272,159.9512,3,4,3,4,4,3,4,3,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0
"4667",7.64925,14,0,0,68.50985,147.4893,3,2,4,4,2,4,6,3,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
"4668",11.16606,5,1,0,57.54686,162.4538,3,3,3,2,4,2,5,4,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"4669",11.63685,10,1,2,52.25168,159.9349,3,4,3,5,3,3,5,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"4670",11.99123,20,0,0,48.71074,182.4608,6,5,4,5,4,5,6,6,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
"4671",12.07096,17,0,1,63.47229,137.4698,3,3,3,4,4,4,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"4672",12.56239,16,1,0,64.25691,179.9476,4,3,2,3,2,4,4,3,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
"4673",9.945029,9,1,0,61.21945,127.4601,2,2,3,2,4,3,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"4674",9.442846,10,2,1,55.51616,245.147,4,4,5,3,4,6,5,5,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0
"4675",8.543635,10,0,0,55.40614,230.1051,3,3,4,2,4,4,4,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
"4676",14.34836,14,2,0,65.89761,114.9728,3,2,2,5,2,4,4,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
"4677",11.43356,13,0,0,59.59893,182.447,3,3,2,3,3,2,4,4,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
"4678",9.781356,12,0,1,53.49096,172.4705,3,4,4,4,3,5,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
"4679",5.034833,10,0,0,71.3757,169.9741,4,5,3,4,2,5,5,6,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
"4680",15.35408,6,0,1,52.27228,237.6549,3,3,3,3,5,3,3,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"4681",7.139813,11,1,0,71.53607,127.4738,3,4,4,2,3,4,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
"4682",10.26191,16,1,0,47.62011,162.4713,3,4,4,4,2,3,4,4,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
"4683",13.18526,12,0,1,41.88419,242.6326,5,4,3,6,4,6,5,3,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
"4684",13.98197,11,0,0,62.80581,137.4686,2,3,4,3,3,3,3,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
"4685",12.16638,11,1,0,71.8434,162.4937,4,4,3,4,3,4,5,3,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0
"4686",14.16588,8,3,0,45.39565,245.1283,4,5,3,3,3,4,2,4,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1
"4687",6.095828,12,3,1,71.63571,144.9889,2,2,2,4,4,3,4,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
"4688",11.90975,7,3,0,56.21975,162.5299,4,5,4,3,3,5,5,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
"4689",12.54574,14,0,0,46.63416,182.4608,4,4,4,3,4,4,4,4,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
"4690",5.20269,13,1,0,65.351,159.9642,3,3,3,3,3,3,4,3,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"4691",12.66209,11,1,0,54.42917,157.4836,2,3,3,4,3,2,3,4,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"4692",10.97487,14,0,0,66.90749,245.147,2,2,2,6,2,3,4,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
"4693",11.43078,4,0,1,70.03095,104.9781,5,6,4,3,5,6,3,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
"4694",13.30886,16,0,0,71.33938,220.1323,2,4,3,2,4,2,3,3,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
"4695",11.88565,11,0,0,60.47246,172.4555,5,4,4,2,6,5,4,4,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"4696",10.92878,14,1,1,49.11678,204.9634,3,5,4,3,4,4,5,4,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
"4697",11.26079,12,2,0,57.35881,159.9656,2,3,3,4,3,4,3,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
"4698",10.82867,11,2,1,51.72997,172.4742,4,4,4,3,3,4,5,5,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
"4699",10.77891,13,1,1,66.07094,127.482,3,3,4,3,4,3,5,3,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
"4700",11.38322,10,1,0,71.31658,235.1417,3,3,3,5,2,4,2,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
"4701",8.803547,9,0,0,59.1268,219.9902,3,4,4,3,4,2,4,3,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"4702",6.863699,7,1,0,49.71999,139.9678,4,4,4,4,4,2,3,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
"4703",13.1858,13,0,0,56.78578,232.6378,4,4,3,3,3,4,3,2,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0
"4704",9.014063,15,1,0,66.54637,152.4555,2,3,2,4,3,2,5,4,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"4705",13.85041,17,1,0,70.61755,159.9794,3,2,3,2,6,2,3,3,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0
"4706",13.63409,14,0,0,51.98225,182.4608,3,2,3,4,4,2,2,4,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"4707",15.50911,11,0,0,68.18047,182.4676,4,4,4,2,4,3,4,4,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"4708",10.60652,14,1,1,61.8783,127.4421,4,4,4,4,3,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"4709",12.25941,12,0,1,37.10779,134.9509,3,3,3,3,5,3,3,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"4710",13.69583,14,1,1,71.40033,125.0073,3,4,4,4,5,2,2,4,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"4711",12.90071,18,3,0,48.14443,139.9512,3,2,2,5,2,4,3,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"4712",11.24519,12,2,1,69.80263,112.4551,3,4,3,3,4,4,3,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"4713",14.43743,9,1,1,62.90882,245.1457,2,3,3,5,4,3,3,4,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"4714",12.46238,15,2,0,70.50313,172.4567,4,3,3,4,3,2,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
"4715",6.783657,12,0,0,63.56932,222.65,4,5,3,3,4,4,4,5,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
"4716",3.049819,3,1,2,48.20556,117.472,4,4,3,4,4,2,3,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
"4717",11.02103,12,2,0,71.9039,222.6281,3,3,3,2,3,4,4,5,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
"4718",5.790787,17,2,0,44.14411,214.9663,3,3,3,4,4,2,3,2,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1
